time_s,wheel_speed,raw_weight,velocity,pitch,roll,acc,acc_z
50:17.1,82,2173,7.9,0,-0.7,-0.8,11.2
50:17.2,83,2172,7.9,-0.2,-1,-0.6,11.2
50:17.3,87,2193,7.8,-0.5,-1.4,-0.4,11.2
50:17.4,90,2240,7.8,-0.9,-1.8,-0.5,2.5
50:17.5,88,2022,7.8,-1.5,-2,-0.4,2.5
50:17.6,84,1999,7.7,-2.1,-2,-0.2,2.5
50:17.7,81,1869,7.7,-2.7,-2,-0.2,2.5
50:17.8,75,1751,7.7,-3.2,-1.8,-0.3,2.5
50:17.9,76,1832,7.7,-3.6,-1.6,0.1,17
50:18.0,86,1991,7.7,-4,-1.6,0.3,17
50:18.1,89,1936,7.7,-4.3,-1.5,-0.2,17
50:18.2,86,1880,7.7,-4.6,-1.4,0.2,17
50:18.3,83,1973,7.7,-4.8,-1.1,0.1,17
50:18.4,80,1997,7.8,-5.1,-0.8,0.1,15.9
50:18.5,79,1953,7.8,-5.2,-0.6,0.3,15.9
50:18.6,82,1855,7.8,-5.1,-0.6,0.1,15.9
50:18.7,88,1602,7.8,-5.1,-0.5,0.3,15.9
50:18.8,85,1540,7.8,-5,-0.7,0,15.9
50:18.9,82,1588,7.8,-5.1,-0.8,0,18.1
50:19.0,81,1444,7.8,-5.2,-1,-0.1,18.1
50:19.1,78,1429,7.8,-5,-0.9,0.2,18.1
50:19.2,80,1442,7.9,-4.4,-0.7,0.3,18.1
50:19.3,86,1619,7.9,-3.5,-0.5,-0.1,18.1
50:19.4,90,1535,7.8,-2.3,-0.2,-0.1,15.9
50:19.5,88,1419,7.8,-0.8,-0.2,-0.5,15.9
50:19.6,85,1585,7.7,0.5,-0.4,-1,15.9
50:19.7,79,1459,7.6,1.6,-0.6,-0.8,15.9
50:19.8,73,1419,7.6,2.8,-1,-0.6,15.9
50:19.9,77,1363,7.5,4.1,-1.1,-1,15.7
50:20.0,84,1012,7.3,6.2,-0.8,-1.5,15.7
50:20.1,86,917,7.1,7.7,-0.7,-1.7,15.7
50:20.2,84,1216,7,8.4,-0.8,-1.7,15.7
50:20.3,80,1560,6.7,8.7,-0.7,-2.3,15.7
50:20.4,73,1369,6.6,8,-1.1,-1.6,14.4
50:20.5,68,1314,6.4,7,-1.5,-2.1,14.4
50:20.6,66,1744,6.2,5.2,-2,-1.5,14.4
50:20.7,70,1872,6,3.5,-2.2,-2,14.4
50:20.9,75,2151,5.8,1.5,-2.4,-1.9,14.4
50:21.0,75,1924,5.8,-0.6,-2.3,-0.5,11.6
50:21.1,70,2160,5.8,-2,-2.3,0.3,11.6
50:21.2,66,2193,5.8,-2.8,-2.2,0.3,11.6
50:21.3,64,2079,5.9,-3.3,-2.2,0.3,11.6
50:21.4,64,2047,5.9,-3.2,-2.2,0.2,11.6
50:21.5,63,2057,5.9,-2.7,-2.1,0,13.4
50:21.6,64,2175,5.9,-1.7,-2.1,0.2,13.4
50:21.7,68,2169,5.9,-0.6,-2.3,0.2,13.4
50:21.8,71,2039,5.9,0.7,-2.5,-0.2,13.4
50:22.8,0,2064,4.2,13.1,-0.3,-2.9,10
50:22.9,0,2135,4,13.3,-0.2,-1.9,6.8
50:23.0,0,2190,3.8,13.4,-0.2,-2.1,6.8
50:23.1,0,2189,3.5,13.4,-0.1,-2.4,6.8
50:23.2,0,2157,3.3,13.5,-0.1,-2.2,6.8
50:23.3,0,2283,3.1,13.4,0,-2.3,6.8
50:23.4,0,2282,2.8,13.5,-0.1,-2.4,11.7
50:23.5,0,2247,2.6,13.6,-0.2,-2,11.7
50:23.6,0,2246,2.4,13.5,-0.3,-2.3,11.7
50:23.7,0,2225,2.2,13.2,-0.4,-2.1,11.7
50:23.8,0,2244,2,12.8,-0.7,-2.2,11.7
50:23.9,0,2228,1.8,12.2,-0.9,-1.9,8.4
50:24.0,0,2203,1.6,11.4,-1.1,-1.4,8.4
50:24.1,0,2201,1.4,10.6,-1.1,-2.3,8.4
50:24.3,0,2096,1.2,9.7,-1.3,-1.4,8.4
50:24.4,0,2133,1.1,8.8,-1.3,-1.3,8.4
50:24.5,0,2262,1,8.1,-1.5,-1.2,9.3
50:24.6,0,1958,1,7.4,-1.5,-0.5,9.3
50:24.7,0,1775,0.8,6.7,-1.6,-1.1,9.3
50:24.8,0,2038,0.8,6.1,-1.8,-0.8,9.3
50:24.9,0,1920,0.7,5.4,-1.8,-0.8,9.3
50:25.0,0,1899,0.6,5,-1.9,-0.4,8
50:25.1,0,1877,0.7,4.5,-1.9,0.2,8
50:25.2,0,1853,0.6,4.3,-1.8,-0.4,8
50:25.3,0,1871,0.6,4.1,-1.8,0,8
50:25.4,0,1891,0.6,4,-1.8,-0.1,8
50:25.5,0,1854,0.6,4,-1.9,0.1,13.5
50:25.6,0,1851,0.6,3.8,-1.9,-0.5,13.5
50:25.7,0,1898,0.5,3.7,-1.9,-0.2,13.5
50:25.8,0,1919,0.6,3.5,-2,0.2,13.5
50:25.9,0,1946,0.6,3.4,-2,-0.1,13.5
50:26.0,0,1953,0.5,3.4,-2.2,-0.3,6.3
50:26.1,0,1893,0.6,3.3,-2.3,0.4,6.3
50:26.2,0,1964,0.5,3.3,-2.5,-0.4,6.3
50:26.3,0,1998,0.5,3.4,-2.6,0,6.3
50:26.4,0,2008,0.5,3.4,-2.5,-0.3,6.3
50:26.5,0,1878,0.5,3.3,-2.6,0,12.2
50:26.6,0,1910,0.5,3.3,-2.5,-0.2,12.2
50:26.7,0,2051,0.4,3.2,-2.5,-0.2,12.2
50:26.8,0,1933,0.4,3.1,-2.3,-0.1,12.2
50:26.9,0,1943,0.4,3,-2.3,-0.2,11.9
50:27.0,0,1809,0.4,3,-2.3,-0.1,11.9
50:27.1,0,1929,0.4,3.1,-2.2,0.1,11.9
50:27.2,0,1797,0.4,3.2,-2.2,-0.5,11.9
50:27.3,0,1680,0.4,3.4,-2.2,0,11.9
50:27.4,0,1836,0.4,3.4,-2.2,0.1,14.7
50:27.5,0,1920,0.4,3.3,-2.3,-0.2,14.7
50:27.6,0,1979,0.3,3.1,-2.2,-0.6,14.7
50:27.7,0,1979,0.3,2.8,-2.1,0,14.7
50:27.8,0,1968,0.3,2.8,-2,-0.2,14.7
50:27.9,0,1967,0.2,3.1,-2,-0.3,13.2
50:28.0,0,1843,0.3,3.3,-2.1,0.3,13.2
50:28.1,0,1699,0.2,3.5,-2.1,-0.4,13.2
50:28.2,0,1807,0.3,3.7,-2.3,0.5,13.2
50:28.3,0,1751,0.3,3.9,-2.6,-0.3,13.2
50:28.4,0,1856,0.3,3.9,-2.8,0,12
50:28.5,0,1870,0.2,3.8,-3,-0.3,12
50:28.6,0,1870,0.2,3.7,-2.8,-0.4,12
50:28.7,0,1751,0.2,3.6,-2.7,0.1,12
50:28.8,0,1767,0.2,3.5,-2.5,-0.1,12
50:28.9,0,1900,0.1,3.5,-2.2,-0.3,5.9
50:29.0,0,1892,0.1,3.5,-1.9,-0.2,5.9
50:29.1,0,1780,0.1,3.5,-1.7,0.1,5.9
50:29.2,0,1831,0.1,3.5,-1.5,-0.2,5.9
50:29.3,0,1871,0.1,3.5,-1.2,0.2,5.9
50:29.4,0,1778,0.1,3.5,-1,-0.1,7.2
50:29.5,0,1716,0.1,3.4,-0.6,0.1,7.2
50:29.6,0,1808,0.1,3.3,-0.4,-0.1,7.2
50:29.7,0,1869,0.1,3.2,-0.2,-0.4,7.2
50:29.8,0,1813,0.1,3,-0.3,-0.3,7.2
50:29.9,0,1889,0,2.8,-0.5,-0.4,7.1
50:30.0,0,1825,0,2.7,-0.7,0.3,7.1
50:30.1,0,1713,0.1,2.5,-0.8,0.3,7.1
50:30.2,0,1674,0.1,2.4,-0.8,0.5,7.1
50:30.3,0,1764,0.1,2.1,-0.7,-0.1,7.1
50:30.4,0,1865,0.1,1.9,-0.6,0.1,9.5
50:30.5,0,1927,0.2,1.5,0,0.1,9.5
50:30.6,0,1930,0.1,1.3,0.2,-0.4,9.5
50:30.7,0,1969,0.2,1.2,0.3,0.5,9.5
50:30.8,0,1997,0.1,1.1,0.1,-0.7,9.5
50:30.9,0,2024,0.1,1.1,-0.1,0.2,4.3
50:31.0,0,1904,0.1,1.2,-0.3,-0.1,4.3
50:31.1,0,1924,0.1,1.5,-0.2,0,4.3
50:31.2,0,1938,0.1,2,-0.2,0,4.3
50:31.3,0,1955,0.1,2.7,-0.2,-0.3,4.3
50:31.4,0,1913,0.1,3.3,-0.3,0.4,5.5
50:31.5,0,1961,0.1,4,-0.2,-0.1,5.5
50:31.6,0,1917,0.1,4.7,-0.1,0.2,5.5
50:31.7,0,1954,0.2,5.6,0,0.5,5.5
50:31.9,0,1856,0.2,6.5,0.2,-0.3,5.5
50:32.0,0,1841,0.2,7.4,0.1,0.6,11.3
50:32.1,0,1909,0.3,8.1,0.2,0.3,11.3
50:32.2,0,1969,0.3,8.8,0.2,0.8,11.3
50:32.3,0,2029,0.4,9.3,0.2,0.5,11.3
50:32.4,0,2019,0.5,9.9,0.2,0.9,11.3
50:32.5,0,2060,0.6,10.4,0.2,1,7.8
50:32.6,0,1976,0.7,10.7,0.1,1.3,7.8
50:32.7,0,2082,0.8,11.1,0.2,1,7.8
50:32.8,0,2057,0.9,11.3,0.1,1.1,7.8
50:32.9,0,2053,1.1,11.6,-0.1,2,7.8
50:33.0,0,2021,1.2,11.7,-0.1,0.9,7.2
50:33.1,0,1936,1.4,11.8,-0.1,1.5,7.2
50:33.2,0,1901,1.5,11.8,-0.2,1.3,7.2
50:33.3,0,1888,1.6,11.8,-0.3,1.3,7.2
50:33.4,0,1818,1.8,11.7,-0.4,1.5,7.2
50:33.5,0,1772,1.9,11.6,-0.4,1.2,9
50:33.6,0,1778,2,11.5,-0.3,1.3,9
50:33.7,0,1653,2.1,11.4,-0.3,1.2,9
50:33.8,0,1684,2.3,11.1,-0.2,1.4,9
50:33.9,0,1895,2.5,10.8,-0.2,1.6,9
50:34.0,0,1973,2.5,10.4,-0.4,0.8,9.5
50:34.1,0,1956,2.7,10.1,-0.7,1.4,9.5
50:34.2,0,1967,2.8,10,-1,1,9.5
50:34.3,0,1658,2.9,9.8,-1.2,0.9,9.5
50:34.4,0,1482,3,9.6,-1.4,1.2,12.8
50:34.5,0,1378,3.1,9.2,-1.4,1,12.8
50:34.6,0,1426,3.2,8.9,-1.3,1,12.8
50:34.7,0,1507,3.3,8.8,-1.3,1,12.8
50:34.8,0,1384,3.4,8.6,-1.1,0.8,12.8
50:34.9,0,1310,3.4,8.4,-1.2,0.9,8
50:35.0,0,1320,3.5,8.1,-1.2,0.8,8
50:35.1,0,1439,3.6,8,-1.1,0.4,8
50:35.2,0,1439,3.6,7.6,-1.1,0.3,8
50:35.3,0,1313,3.7,7.4,-1,0.7,8
50:35.4,0,1518,3.7,6.9,-1,0.7,8.8
50:35.5,0,1612,3.8,6.5,-1.1,0.2,8.8
50:35.6,0,1465,3.7,6.3,-1.4,-0.1,8.8
50:35.7,0,1501,3.8,6.1,-1.5,0.3,8.8
50:35.8,0,1059,3.8,5.8,-1.6,0.3,8.8
50:35.9,0,1260,3.8,5.6,-1.6,0,-0.6
50:36.0,0,1138,3.8,5.5,-1.7,0.2,-0.6
50:36.1,0,1138,3.8,5.4,-1.8,-0.2,-0.6
50:36.2,0,1001,3.8,5.3,-1.8,-0.1,-0.6
50:36.3,0,1135,3.8,5.2,-1.8,-0.1,-0.6
50:36.4,0,1033,3.7,5.3,-1.9,-0.3,9.5
50:36.5,0,1056,3.7,5.4,-1.9,-0.2,9.5
50:36.6,0,1116,3.7,5.4,-1.8,0.2,9.5
50:36.7,0,1232,3.7,5.3,-1.7,0.1,9.5
50:36.8,0,1188,3.8,5.3,-1.5,0.2,9.5
50:36.9,0,1189,3.7,5.4,-1.1,-0.4,15.9
50:37.0,0,1311,3.7,5.3,-1.1,0.1,15.9
50:37.1,0,1424,3.7,5.4,-0.8,-0.2,15.9
50:37.2,0,1496,3.7,5.3,-0.7,0,15.9
50:37.3,0,1466,3.7,5.1,-0.8,-0.1,15.9
50:37.4,0,1552,3.7,4.9,-0.9,-0.2,9
50:37.5,0,1572,3.7,4.6,-1.1,0.1,9
50:37.6,0,1620,3.7,4.3,-1.2,-0.3,9
50:37.7,0,1577,3.7,4.2,-1.3,-0.2,9
50:37.8,0,1468,3.6,4,-1.1,-0.3,9
50:37.9,0,1315,3.7,4,-1,0.3,11.7
50:38.0,0,1282,3.6,4,-1,-0.9,11.7
50:38.1,0,1231,3.5,4,-1,-0.3,11.7
50:38.2,0,1232,3.4,4.3,-1.1,-0.5,11.7
50:38.3,0,1227,3.4,4.3,-1.1,-0.5,11.7
50:38.4,0,1103,3.5,4.4,-1.3,0.1,11.2
50:38.5,0,1238,3.4,4.3,-1.3,-0.2,11.2
50:38.6,0,1255,3.4,4.3,-1.4,-0.6,11.2
50:38.7,0,1348,3.4,4.2,-1.5,-0.1,11.2
50:38.8,0,1282,3.4,4.2,-1.5,-0.1,11.2
50:39.0,0,1351,3.4,4.1,-1.4,-0.1,2.7
50:39.1,0,1424,3.3,3.9,-1.4,-0.2,2.7
50:39.2,0,1375,3.3,3.8,-1.4,-0.5,2.7
50:39.3,0,1295,3.2,3.8,-1.6,-0.6,2.7
50:39.4,0,1328,3.2,3.7,-1.6,-0.4,2.7
50:39.5,0,1278,3.2,3.7,-1.8,-0.2,11.6
50:39.6,0,1296,3.2,3.7,-1.8,-0.2,11.6
50:39.7,0,1135,3.1,3.8,-1.7,-0.3,11.6
50:39.8,0,1196,3.1,3.9,-1.6,-0.5,11.6
50:39.9,0,1173,3.1,3.9,-1.6,0,11.6
50:40.0,0,1200,3,3.8,-1.5,-0.5,11.7
50:40.1,0,1282,3,3.6,-1.5,-0.2,11.7
50:40.2,0,1343,3,3.4,-1.5,-0.3,11.7
50:40.3,0,1175,3,3.1,-1.5,-0.4,11.7
50:40.4,0,1102,2.9,2.9,-1.4,-0.3,11.7
50:40.5,0,1054,2.9,2.8,-1.2,-0.6,17.9
50:40.6,0,1256,2.8,2.7,-1.1,-0.3,17.9
50:40.7,0,1207,2.8,2.5,-1.1,-0.5,17.9
50:40.8,0,1255,2.8,2.4,-1.2,-0.1,17.9
50:40.9,0,1109,2.7,2.4,-1.3,-0.8,17.9
50:41.0,0,971,2.6,2.3,-1.4,-0.5,5.7
50:41.1,0,988,2.6,2.4,-1.7,-0.3,5.7
50:41.2,0,836,2.6,2.6,-1.8,-0.4,5.7
50:41.3,0,894,2.5,2.8,-1.8,-0.7,5.7
50:41.4,0,1179,2.5,2.9,-1.8,-0.1,5.7
50:41.5,0,1208,2.5,2.9,-1.8,-0.5,8.5
50:41.6,0,1196,2.4,2.6,-1.7,-0.5,8.5
50:41.7,0,1307,2.4,2,-1.6,-0.2,8.5
50:41.8,0,1440,2.3,1,-1.3,-0.7,8.5
50:41.9,0,1331,2.3,0,-1.5,-0.5,8.5
50:42.0,0,1358,2.1,-1.1,-1.6,-1.1,9.2
50:42.1,0,1183,2.1,-2.3,-1.8,-0.8,9.2
50:42.2,0,1195,1.9,-3.5,-1.8,-1.2,9.2
50:42.3,0,1292,1.8,-4.7,-1.9,-1.1,9.2
50:42.4,0,1276,1.7,-5.7,-1.9,-1.4,9.2
50:42.5,0,1133,1.5,-6.2,-1.9,-1.6,10.1
50:42.6,0,1112,1.4,-6.6,-1.9,-1.6,10.1
50:42.7,0,1112,1.2,-6.7,-1.9,-1.6,10.1
50:42.8,0,1405,1,-6.4,-1.8,-1.9,10.1
50:42.9,0,1647,0.8,-5.9,-1.7,-2.5,10.1
50:43.0,0,1714,0.7,-5.1,-1.6,-0.9,8.3
50:43.1,0,1692,0.5,-4.2,-1.8,-1.4,8.3
50:43.2,0,1766,0.4,-3.4,-2,-1.3,8.3
50:43.3,0,1980,0.3,-2.5,-2.1,-1,8.3
50:43.4,0,2308,0.2,-1.4,-2,-0.7,8.3
50:43.5,0,2193,0.2,-0.4,-1.9,-0.6,12.5
50:43.6,0,2193,0.2,0.7,-2,0.7,12.5
50:43.7,0,2023,0.3,1.9,-2,0.4,12.5
50:43.8,0,2111,0.2,2.9,-2.2,-0.5,12.5
50:43.9,0,2081,0.2,4.1,-2.2,-0.5,12.5
50:44.0,0,2098,0.2,5.2,-2.2,-0.3,9.8
50:44.1,0,2033,0.2,6.1,-2.3,0.2,9.8
50:44.2,0,2060,0.2,6.8,-2.3,0.7,9.8
50:44.3,0,1959,0.2,7.3,-2.4,-0.1,9.8
50:44.4,0,1918,0.2,7.8,-2.4,-0.3,9.8
50:44.5,0,2004,0.2,8.1,-2.4,0.1,7.9
50:44.6,0,1918,0.3,8.2,-2.5,0.6,7.9
50:44.7,0,1973,0.3,8.3,-2.5,0.4,7.9
50:44.8,0,1894,0.4,8.2,-2.3,1.2,7.9
50:44.9,0,1945,0.5,8,-2.3,0.8,11.9
50:45.0,0,2077,0.5,7.9,-2.2,0.1,11.9
50:45.1,0,1872,0.6,7.5,-2.1,0.6,11.9
50:45.2,0,1819,0.6,6.8,-2,0.4,11.9
50:45.3,0,1910,0.7,5.8,-1.8,0.5,11.9
50:45.4,0,1943,0.7,4.5,-1.8,0.4,8.7
50:45.5,0,1800,0.7,3.1,-1.7,0.2,8.7
50:45.6,0,2057,0.7,1.8,-1.8,-0.1,8.7
50:45.7,0,2022,0.7,0.6,-1.9,0.1,8.7
50:45.8,0,1814,0.7,-0.2,-2,-0.6,8.7
50:45.9,0,1635,0.6,-0.8,-2.1,-0.4,13.6
50:46.0,0,1709,0.6,-1.2,-2.1,-0.8,13.6
50:46.2,0,1638,0.5,-1.4,-2.1,-0.5,13.6
50:46.3,0,1666,0.4,-1.5,-2.1,-0.9,13.6
50:46.4,0,1621,0.4,-1.3,-2,-0.7,13.6
50:46.5,0,1646,0.3,-1.3,-2,-0.6,8.4
50:46.6,0,1521,0.2,-1.2,-2,-0.9,8.4
50:46.7,0,1473,0.2,-1,-2.1,-0.4,8.4
50:46.8,0,1558,0.1,-0.8,-2.2,-0.9,8.4
50:46.9,0,1663,0,-0.5,-2.2,-0.4,8.4
50:47.0,0,1921,0,-0.3,-2,-0.3,14.6
50:47.1,0,1889,0,-0.1,-1.8,0.3,14.6
50:47.2,0,1799,0.1,0.2,-1.8,0.4,14.6
50:47.3,0,1661,0.1,0.6,-1.6,0.2,14.6
50:47.4,0,1400,0.1,1,-1.4,0.1,14.6
50:47.5,0,1284,0.1,1.4,-1.2,0.2,12.4
50:47.6,0,1564,0.1,1.8,-1.1,0,12.4
50:47.7,0,1880,0.2,2.1,-1.1,0.2,12.4
50:47.8,0,1870,0.2,2.3,-1.1,0.1,12.4
50:47.9,0,2055,0.2,2.5,-1.1,0.2,12.4
50:48.0,0,2350,0.2,2.8,-1.1,-0.4,9.9
50:48.1,0,2144,0.1,3.1,-1.2,-0.1,9.9
50:48.2,0,1942,0.2,3.3,-1.3,0.2,9.9
50:48.3,0,1971,0.1,3.3,-1.5,-0.3,9.9
50:48.4,0,1936,0.1,3.3,-1.5,-0.3,9.9
50:48.5,0,1837,0.1,3.2,-1.5,0.3,5
50:48.6,0,1864,0.1,3.1,-1.5,0,5
50:48.7,0,1937,0.1,3.1,-1.6,-0.1,5
50:48.8,0,1885,0.1,3.1,-1.5,-0.4,5
50:48.9,0,1816,0.1,3.1,-1.3,0.2,5
50:49.0,0,1635,0.1,3.1,-1.1,-0.2,14.7
50:49.1,0,1715,0.1,3.1,-1.2,0.1,14.7
50:49.2,0,1726,0.1,3.1,-1.4,-0.2,14.7
50:49.3,0,1871,0.1,3,-1.7,0,14.7
50:49.4,0,1779,0.2,3,-2.1,0.8,14.7
50:49.5,0,1968,0.2,3,-2.4,0.2,6.2
50:49.6,0,2027,0.2,2.9,-2.6,-0.2,6.2
50:49.7,0,2063,0.1,2.7,-2.7,-0.6,6.2
50:49.8,0,2004,0.1,2.5,-2.8,0.1,6.2
50:49.9,0,1839,0.1,2.4,-2.9,-0.4,6.2
50:50.0,0,1711,0,2.3,-2.9,-0.4,10.1
50:50.1,0,1920,0.1,2.2,-2.7,0.1,10.1
50:50.2,0,1889,0.1,2.3,-2.5,0.5,10.1
50:50.3,0,1830,0.1,2.4,-2.3,0,10.1
50:50.4,0,1771,0.1,2.4,-2.4,0.1,10.1
50:50.5,0,1800,0.1,2.6,-2.4,-0.1,7
50:50.6,0,2098,0.1,2.5,-2.5,-0.1,7
50:50.7,0,2109,0.1,2.7,-2.3,-0.1,7
50:50.8,0,2123,0.1,2.8,-2.2,0.1,7
50:50.9,0,1952,0.1,2.8,-2,0.2,7
50:51.0,0,2025,0.1,3,-1.9,-0.2,7.4
50:51.1,0,2025,0.1,3,-1.7,-0.2,7.4
50:51.2,0,2048,0.1,3.1,-1.7,-0.1,7.4
50:51.3,0,1984,0.1,3,-1.9,-0.1,7.4
50:51.4,0,1993,0.1,2.9,-2.1,0,7.4
50:51.5,0,1948,0.1,2.8,-2.1,0.3,11.5
50:51.6,0,1964,0.1,2.9,-2.3,0.2,11.5
50:51.7,0,2005,0.1,3,-2.5,-0.1,11.5
50:51.8,0,1883,0.1,3.1,-2.6,-0.3,11.5
50:51.9,0,2030,0,3.1,-2.7,-0.3,11.5
50:52.0,0,2030,0.1,3.1,-2.5,0.3,14
50:52.1,0,1902,0,3,-2.4,-0.2,14
50:52.2,0,1969,0,2.7,-2.1,0,14
50:52.3,0,1953,0,2.5,-2,-0.2,14
50:52.4,0,1951,0.1,2.3,-1.8,0.9,10.4
50:52.5,0,1946,0.1,2.2,-1.8,-0.1,10.4
50:52.6,0,1738,0,2,-1.8,-0.8,10.4
50:52.7,0,1885,0.1,2,-1.7,0.4,10.4
50:52.8,0,1847,0.1,2.2,-1.7,-0.1,10.4
50:52.9,0,1849,0,2.4,-1.6,-0.2,13.3
50:53.0,0,1802,0,2.5,-1.6,-0.3,13.3
50:53.1,0,1883,0,2.4,-1.7,0.1,13.3
50:53.2,0,1957,0.1,2.4,-1.7,0.4,13.3
50:53.3,0,2033,0,2.4,-1.8,-0.5,13.3
50:53.4,0,1912,0,2.4,-1.8,0.3,12.6
50:53.5,0,1962,0,2.4,-1.7,0,12.6
50:53.7,0,2017,0.1,2.5,-1.7,0.5,12.6
50:53.8,0,1937,0.1,2.6,-1.8,-0.2,12.6
50:53.9,0,1602,0.1,2.8,-1.9,0.1,12.6
50:54.0,0,1650,0.1,2.8,-2.1,0.3,5.1
50:54.1,0,1582,0,2.7,-2.2,-0.8,5.1
50:54.2,0,1888,0,2.6,-2.3,0.1,5.1
50:54.3,0,2149,0.1,2.5,-2.3,0.4,5.1
50:54.4,0,2433,0.1,2.3,-2.2,-0.1,5.1
50:54.5,0,2709,0.1,2.1,-2,0,13.2
50:54.6,0,2884,0.1,1.9,-2,0.5,13.2
50:54.7,0,2788,0.1,1.7,-2,0.1,13.2
50:54.8,0,2588,0.1,1.4,-1.9,-0.3,13.2
50:54.9,0,2358,0.1,1.2,-1.7,-0.4,13.2
50:55.0,0,2318,0.1,1.1,-1.7,-0.1,8.1
50:55.1,0,2243,0,1.2,-1.8,-0.1,8.1
50:55.2,0,1761,0,1.3,-1.9,0,8.1
50:55.3,0,1081,0,1.6,-2,-0.1,8.1
50:55.4,0,673,0,1.9,-1.8,-0.1,8.1
50:55.5,0,1523,0.1,2.1,-1.5,0.5,13.2
50:55.6,0,1516,0.1,2.4,-1.4,0.4,13.2
50:55.7,0,1044,0.1,2.6,-0.9,0.2,13.2
50:55.8,0,1479,0.1,2.7,-0.7,0,13.2
50:55.9,0,1523,0.1,2.6,-0.5,-0.1,13.2
50:56.0,0,1592,0.1,2.6,-0.3,-0.2,8.4
50:56.1,0,1639,0.1,2.4,-0.3,-0.2,8.4
50:56.2,0,1650,0.1,2.2,-0.4,0,8.4
50:56.3,0,1615,0.1,1.9,-0.5,0.1,8.4
50:56.4,0,1713,0.1,1.6,-0.7,0,8.4
50:56.5,0,1697,0.1,1.4,-1,-0.1,10.2
50:56.6,0,1778,0.1,1.2,-1.3,0.3,10.2
50:56.7,0,1815,0.1,1,-1.6,0.1,10.2
50:56.8,0,1816,0.1,0.9,-1.9,0.1,10.2
50:56.9,0,1683,0.1,0.6,-2,0,10.2
50:57.0,0,1841,0.1,0.4,-2.2,-0.2,11.9
50:57.1,0,1877,0.1,0.2,-2.3,0.2,11.9
50:57.2,0,1888,0.1,0,-2.4,0.1,11.9
50:57.3,0,1975,0.1,-0.2,-2.5,-0.2,11.9
50:57.4,0,1889,0.1,-0.3,-2.6,0.1,11.9
50:57.5,0,1991,0.1,-0.5,-2.6,0.2,13.3
50:57.6,0,2157,0.2,-0.8,-2.3,0.1,13.3
50:57.7,0,2020,0.2,-1,-2.4,0.2,13.3
50:57.8,0,2017,0.2,-1.3,-2.2,-0.1,13.3
50:57.9,0,2102,0.2,-1.6,-2.2,0,13.3
50:58.0,0,1994,0.1,-2,-2.2,-0.3,15.9
50:58.1,0,1962,0.1,-2.1,-2.1,-0.2,15.9
50:58.2,0,1892,0.1,-2,-2.2,-0.3,15.9
50:58.3,0,1938,0.1,-1.6,-2.2,0.3,15.9
50:58.4,0,1937,0.1,-1,-2.4,-0.1,15.9
50:58.5,0,1862,0.1,-0.2,-2.7,0.1,9.2
50:58.6,0,1812,0.1,0.4,-2.7,0.1,9.2
50:58.7,0,1942,0.2,1,-2.8,0.3,9.2
50:58.8,0,1906,0.2,1.3,-2.9,0.2,9.2
50:58.9,0,1874,0.2,1.7,-3,0.2,9.2
50:59.0,0,1874,0.2,2,-3.1,0.5,11.5
50:59.1,0,1882,0.3,2.3,-3.2,0.4,11.5
50:59.2,0,1802,0.3,2.4,-3.3,0.2,11.5
50:59.3,0,1861,0.3,2.7,-3.2,0.2,11.5
50:59.4,0,1896,0.4,2.6,-3.2,0.9,11.5
50:59.5,0,1762,0.5,2.7,-3.1,0.4,9.3
50:59.6,0,1485,0.5,2.8,-3,0.2,9.3
50:59.7,0,1508,0.5,2.9,-3,0.5,9.3
50:59.8,0,1664,0.6,3,-3,0.4,9.3
50:59.9,0,1707,0.6,3,-3,0.2,9.3
51:00.0,0,1728,0.7,3.1,-3.2,0.6,10.5
51:00.1,0,1650,0.7,3,-3.3,0.4,10.5
51:00.2,0,1652,0.7,2.8,-3.3,0.3,10.5
51:00.3,0,1795,0.8,2.6,-3.3,0.4,10.5
51:00.4,0,2048,0.8,2.5,-3.3,0.2,10.5
51:00.5,0,1970,0.8,2.3,-3.3,0.2,3.9
51:00.6,0,2021,0.8,2,-3.3,0.2,3.9
51:00.7,0,2090,0.8,2,-3.4,0.3,3.9
51:00.8,0,2088,0.8,2.1,-3.4,0,3.9
51:00.9,0,1985,0.9,2.2,-3.5,0.5,3.9
51:01.0,0,1935,0.9,2.4,-3.5,0.2,14.3
51:01.1,0,1991,0.9,2.5,-3.7,0.4,14.3
51:01.3,0,2030,1,2.5,-3.7,0.2,14.3
51:01.4,0,2085,1,2.5,-3.7,0.6,14.3
51:01.5,0,2115,1,2.6,-3.6,0,14.3
51:01.6,0,2050,1.1,2.4,-3.3,0.4,10
51:01.7,0,1899,1.1,2.4,-3.1,0.2,10
51:01.8,0,2009,1.1,2.4,-2.9,0,10
51:01.9,0,1930,1.1,2.5,-2.8,0.2,10
51:02.0,0,1790,1.1,2.6,-2.8,0,10
51:02.1,0,1784,1.1,2.6,-2.7,0.3,8.4
51:02.2,0,1793,1.1,2.5,-2.6,0,8.4
51:02.3,0,1822,1.2,2.5,-2.6,0.4,8.4
51:02.4,0,1773,1.2,2.4,-2.6,0.1,8.4
51:02.5,0,1764,1.2,2.3,-2.6,0.2,8.4
51:02.6,0,1803,1.2,2.3,-2.6,-0.2,9.6
51:02.7,0,1619,1.2,2.1,-2.6,0.1,9.6
51:02.8,0,1763,1.2,2,-2.6,0.1,9.6
